toi,toipfx,st_tmag,ra,dec,pl_rade,pl_orbper,pl_insol,pl_eqt,pl_trandep,predicted_valley_radius,valley_distance_dex,novelty_raw,priority_score,science_case
7580.02,7580,11.1773,89.900121,-30.133045,2.2663493,5.9284809,146.5715284,969.0145629,1132.9636689,1.836455425745454,0.09134645445617556,0.583667714895035,57.574700447895665,temperate_sub_neptune
2050.01,2050,9.70362,323.908297,65.437536,2.03572,13.5970194,41.8338,708.0,604.0,1.6038869739990387,0.1035442831297381,0.4303891748256067,57.46156838385219,temperate_sub_neptune
7045.01,7045,9.90787,256.054062,31.565369,4.16351,2.2775983,445.957,1280.0,1131.0,2.070947542987734,0.30329051372036564,0.9407919859193405,57.423439636636786,general_demographic_gain
2163.01,2163,10.235,261.440953,23.057031,3.72907,5.2132496,657.521,1410.0,750.0,2.1596289743527044,0.23722139028104794,0.6355309562765209,57.3465530293812,general_demographic_gain
1735.01,1735,8.3412,313.339157,64.229166,2.37414,10.3857602,110.973,904.0,380.0,1.7820951928504265,0.1245754264589064,0.4423897826378342,57.07329447887383,temperate_sub_neptune
2133.01,2133,10.8571,261.243831,32.798397,2.4536347,3.8266587,81.1071602,765.3931102,1181.8154296,1.7227658923139477,0.15358364001295485,0.5639909858525769,57.07071212427122,temperate_sub_neptune
6647.01,6647,9.65566,1.21215,42.868196,3.52475,3.9963956,736.757,1451.0,635.0,2.1863302597789174,0.20741255355867833,0.5074700760108054,56.861760333750624,general_demographic_gain
6099.01,6099,9.4499,135.335989,-20.97341,1.80945,5.2887576,63.339,785.0,598.0,1.6773693850462037,0.03291787476581029,0.3951587901489881,56.79319149226759,radius_valley_probe
5700.01,5700,10.4557,273.51971,39.333582,1.85549,1.7812778,1063.79,1591.0,540.0,2.27480755179615,0.08848604323311743,0.497911573944433,56.642134815113096,general_demographic_gain
7043.01,7043,9.094,251.80616,37.885957,1.69425,17.3840061,29.5344,649.0,561.0,1.5447021253204483,0.04013275022887541,0.39395661744271704,56.54573174657105,radius_valley_probe
1242.01,1242,11.598,248.553295,60.195927,2.0605,0.3814849,931.396,1539.0,570.0,2.2423888430169514,0.03673830506918824,1.2973283394269848,56.3873480513393,radius_valley_probe
