toi,toipfx,tfopwg_disp,pl_pnum,st_tmag,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_rad,log_period,log_radius,log_insol,log_teff
214.01,214,PC,1,8.0089,99.458741,-70.931327,18.5537012,3.438,448.0,1.57606,25.0891,623.0,5346.2,0.8,1.2684305581773692,0.19757274689268955,1.399485082516515,3.7280452015719727
214.02,214,PC,2,8.0089,99.458741,-70.931327,9.695961,2.772,122.0,0.808552,66.2914,794.0,5346.2,0.8,0.9865908599658931,-0.0922920442958005,1.821457190926632,3.7280452015719727
215.01,215,PC,1,10.5011,7.318008,-63.790623,26.2851404,2.7692779,975.2076991,3.082863,29.1144876,592.4436342,5821.0,0.96445,1.41971030111029,0.4889542254511171,1.464109151151901,3.7649975992848805
233.01,233,PC,1,11.3018,343.708612,-18.912445,11.6700285,2.0534143,2783.7905216,2.0205499,4.0210338,361.1637726,3644.0,0.380272,1.067071916660419,0.3054695803550315,0.6043377237101712,3.5615783683009608
233.02,233,PC,2,11.3018,343.708612,-18.912445,7.2011383,2.1444681,1662.8398306,1.7056002,7.6541813,424.2232195,3644.0,0.380272,0.8574011517555188,0.2318772382721884,0.8838987448831312,3.5615783683009608
240.01,240,PC,1,10.7011,14.75491,-44.160869,19.4723016,4.2893299,1766.1828394,3.6117414,9.9883786,453.4125095,4333.0,0.702945,1.2894172875808008,0.5577166473519998,0.9994949955109725,3.636788689034375
248.01,248,PC,1,8.4642,34.684283,-54.859725,5.9910569,3.4644509,411.3820085,2.3197704,283.6891271,1046.7197587,5711.7,1.12148,0.777503444317234,0.3654450025859449,2.4528426909916172,3.7567653885849723
249.01,249,PC,1,11.2738,14.080026,-38.949234,6.6153188,2.3345844,1341.3720224,2.2695325,25.0078015,570.3462995,4157.0,0.603418,0.8205507781901363,0.355936406276753,1.3980755134663467,3.618780024506215
253.01,253,PC,1,9.3626,14.318503,-51.585251,3.5104148,2.0,308.8285985,1.328654,64.709886,723.3731892,4020.0,0.639371,0.5453584368952958,0.12341189933648265,1.8109706347223071,3.60422605308447
279.01,279,PC,1,10.5012,41.18845,-32.211043,11.4707838,3.698,1575.0,1.86599,30.2417,653.0,4140.0,0.73,1.059593094307969,0.2709093119954457,1.480606200845952,3.617000341120899
280.01,280,PC,1,9.9955,24.168388,-36.414011,10.1843061,1.7293131,839.9896915,2.4497061,59.457971,708.2266596,5454.0,0.782681,1.0079314440178595,0.3891139836279661,1.7742100848464033,3.7367151336056112
314.01,314,PC,1,11.1741,354.668284,-32.860745,10.18108,3.674,1190.0,2.66019,57.0026,765.0,4822.0,0.78,1.0077938500205832,0.4249126565576473,1.7558946651444358,3.683227206041435
426.01,426,PC,1,9.59689,79.102193,-15.510242,1.3205037,2.0155519,469.4537481,2.1611735,1677.1571947,1632.1617353,5731.0,0.98926,0.12073962242089195,0.3346896336430559,3.224573769577692,3.7582304084577496
438.01,438,PC,1,9.4464,56.504694,9.990299,5.8123508,2.200213,957.5741671,2.8132678,113.1261881,831.7839537,5210.8,0.796856,0.7643518179292633,0.4492110754024857,2.0535631533850998,3.716904404472986
458.01,458,PC,1,9.6438,39.136304,-22.244996,17.5288347,2.1115133,1131.5075681,2.8950078,25.4510626,572.8570065,5164.0,0.829519,1.2437530455757484,0.46164973818172633,1.4057059191554002,3.712986233594383
462.01,462,PC,1,10.6573,36.276465,1.32355,4.1074291,3.0844055,900.9217753,3.971632,445.4447971,1171.7048355,5205.0,1.30055,0.6135700756385619,0.5989690012097082,2.6487938906392614,3.716420733846555
475.01,475,PC,1,10.8835,86.748329,-32.532543,8.2617663,2.5663307,1418.3308985,2.3414536,18.8227716,531.2398464,4105.0,0.6194,0.9170729059569686,0.3694855558983143,1.2746835724367043,3.6133131614554594
493.01,493,PC,1,11.4479,119.627721,12.88326,5.944441,2.3016013,2791.4272138,4.4955906,56.0528481,697.8613892,4383.0,0.811865,0.7741110209345607,0.6527867544612471,1.7485976844187523,3.6417714706539592
494.01,494,PC,1,10.0854,124.695407,-6.785921,1.7018818,1.551,570.0,1.96356,400.827,1246.0,4985.0,0.8,0.23092939394460654,0.29304417643444386,2.602956968238601,3.6976651626476746
518.01,518,PC,1,10.1432,115.71678,8.866906,17.87897,2.124101,976.801579,3.618524,63.7655934,720.7196301,5596.0,1.13674,1.2523424956567015,0.5585314574465272,1.804586405568267,3.74787770581979
525.01,525,PC,1,8.7784,90.169954,-8.468341,14.8608019,6.1932625,556.6027212,4.4404093,239.0475595,1002.8611977,7064.0,1.62231,1.1720422449123535,0.6474230035692871,2.3784843142267738,3.8490506905695123
533.01,533,PC,1,10.9621,80.054863,-62.646186,19.5715862,4.1467964,1677.0138379,3.6067731,20.1362084,540.2741317,4666.1,0.88568,1.2916260249421616,0.5571188219641988,1.3039776973010173,3.668954041997986
553.02,553,PC,2,10.0614,73.261286,-45.540405,11.9234819,3.2410592,680.8032643,2.2904053,55.1644235,695.0795649,5465.0,0.879477,1.0764030967752583,0.3599123399725411,1.74165908391089,3.7375901662857216
553.03,553,PC,3,10.0614,73.261286,-45.540405,40.8905117,4.4402791,945.1993965,2.7104157,10.6667755,460.9226376,5465.0,0.879477,1.6116225453084545,0.43303590429539524,1.0280331547385235,3.7375901662857216
557.01,557,PC,1,11.6434,59.017813,-10.272008,3.344904,1.3408349,1399.4950568,2.2540532,48.9314538,674.5540894,3883.0,0.573953,0.5243836578681024,0.3529641620178873,1.6895881192534654,3.5891673905460477
678.01,678,PC,1,10.9162,109.330734,-55.597929,11.3298459,4.4750093,821.128478,3.4134506,100.7059307,807.9481883,5624.0,1.057,1.0542240029582968,0.5331936220543582,2.0030550474596764,3.7500453120117676
686.01,686,PC,1,9.9362,111.601066,-54.452065,3.5137609,1.7579691,333.5976712,3.3397496,1686.8366029,1634.511587,6279.8,1.59007,0.5457722058378408,0.5237139065077113,3.227073016260908,3.7979458124824967
687.01,687,PC,1,9.8445,137.672815,-45.098845,36.2995129,4.4333923,1322.2472746,2.2115007,3.169782,340.3118696,4253.9,0.617519,1.5599007973154106,0.3446870811716363,0.5010293948825364,3.628787276361573
695.01,695,PC,1,10.749,73.138235,-64.928868,21.3764237,4.7666334,786.0019744,2.6824173,23.8245444,563.4766198,5591.0,0.811463,1.3299350489891428,0.42852634137151996,1.3770246043173802,3.747489492258673
698.01,698,PC,1,12.1293,87.739087,-76.61961,15.0867738,2.1250291,1911.9221796,2.0905859,3.5705631,350.5935542,3570.0,0.471842,1.1785963788970784,0.32026801696156143,0.5527367124534038,3.552668216112193
699.01,699,PC,1,9.8106,83.38224,-62.109022,14.8011934,3.42,345.0,2.44796,55.7499,761.0,6138.6,1.42,1.1702967333773733,0.38880431710048274,1.7462440927159446,3.788069335049545
699.02,699,PC,2,9.8106,83.38224,-62.109022,33.6336133,5.352,384.0,2.30517,27.3212,636.0,6138.6,1.42,1.5267735266056246,0.36270295894018917,1.4364997704828875,3.788069335049545
702.01,702,PC,1,11.8371,56.174949,-65.198339,3.568141,1.4556337,906.9993541,2.0483578,49.3636227,676.0386184,4015.0,0.577735,0.5524420077870533,0.31140581997629974,1.6934070242198123,3.6036855496146996
